step time Total Potential Kinetic Kinetic_1 Kinetic_2 Kinetic_3
22384 22.384 -0.00323359 -0.009483 0.00624941 8.00941e-05 0.00165965 0.00450967
22385 22.385 -0.00323359 -0.00947832 0.00624473 8.00889e-05 0.00165959 0.00450505
22386 22.386 -0.00323359 -0.00947365 0.00624005 8.00836e-05 0.00165954 0.00450043
22387 22.387 -0.00323359 -0.00946898 0.00623538 8.00784e-05 0.00165948 0.00449582
22388 22.388 -0.00323359 -0.00946432 0.00623072 8.00732e-05 0.00165943 0.00449122
22389 22.389 -0.00323359 -0.00945966 0.00622607 8.0068e-05 0.00165937 0.00448663
22390 22.39 -0.00323359 -0.00945502 0.00622142 8.00627e-05 0.00165932 0.00448204
22391 22.391 -0.00323359 -0.00945038 0.00621678 8.00575e-05 0.00165927 0.00447746
22392 22.392 -0.00323359 -0.00944574 0.00621215 8.00523e-05 0.00165921 0.00447289
22393 22.393 -0.00323359 -0.00944112 0.00620752 8.00471e-05 0.00165916 0.00446832
22394 22.394 -0.0032336 -0.0094365 0.00620291 8.00419e-05 0.0016591 0.00446376
22395 22.395 -0.0032336 -0.00943189 0.0061983 8.00367e-05 0.00165905 0.00445921
22396 22.396 -0.0032336 -0.00942729 0.00619369 8.00315e-05 0.00165899 0.00445467
22397 22.397 -0.0032336 -0.00942269 0.0061891 8.00262e-05 0.00165894 0.00445013
22398 22.398 -0.0032336 -0.00941811 0.00618451 8.0021e-05 0.00165888 0.00444561
22399 22.399 -0.0032336 -0.00941352 0.00617993 8.00158e-05 0.00165883 0.00444108
22400 22.4 -0.0032336 -0.00940895 0.00617535 8.00106e-05 0.00165877 0.00443657
22401 22.401 -0.0032336 -0.00940438 0.00617078 8.00054e-05 0.00165872 0.00443206
22402 22.402 -0.0032336 -0.00939982 0.00616622 8.00002e-05 0.00165866 0.00442756
22403 22.403 -0.0032336 -0.00939527 0.00616167 7.9995e-05 0.00165861 0.00442307
22404 22.404 -0.0032336 -0.00939072 0.00615712 7.99898e-05 0.00165855 0.00441858
22405 22.405 -0.0032336 -0.00938619 0.00615259 7.99846e-05 0.0016585 0.0044141
22406 22.406 -0.0032336 -0.00938165 0.00614805 7.99795e-05 0.00165844 0.00440963
22407 22.407 -0.0032336 -0.00937713 0.00614353 7.99743e-05 0.00165839 0.00440517
22408 22.408 -0.0032336 -0.00937261 0.00613901 7.99691e-05 0.00165833 0.00440071
22409 22.409 -0.0032336 -0.0093681 0.0061345 7.99639e-05 0.00165828 0.00439626
22410 22.41 -0.0032336 -0.0093636 0.00613 7.99587e-05 0.00165822 0.00439181
22411 22.411 -0.0032336 -0.0093591 0.0061255 7.99535e-05 0.00165817 0.00438738
22412 22.412 -0.0032336 -0.00935461 0.00612101 7.99483e-05 0.00165811 0.00438295
22413 22.413 -0.0032336 -0.00935013 0.00611653 7.99432e-05 0.00165806 0.00437852
22414 22.414 -0.00323361 -0.00934566 0.00611205 7.9938e-05 0.001658 0.00437411
22415 22.415 -0.00323361 -0.00934119 0.00610758 7.99328e-05 0.00165795 0.0043697
22416 22.416 -0.00323361 -0.00933672 0.00610312 7.99276e-05 0.00165789 0.0043653
22417 22.417 -0.00323361 -0.00933227 0.00609866 7.99225e-05 0.00165784 0.0043609
22418 22.418 -0.00323361 -0.00932782 0.00609421 7.99173e-05 0.00165778 0.00435651
22419 22.419 -0.00323361 -0.00932338 0.00608977 7.99121e-05 0.00165773 0.00435213
22420 22.42 -0.00323361 -0.00931895 0.00608534 7.9907e-05 0.00165767 0.00434776
22421 22.421 -0.00323361 -0.00931452 0.00608091 7.99018e-05 0.00165762 0.00434339
22422 22.422 -0.00323361 -0.0093101 0.00607649 7.98966e-05 0.00165757 0.00433903
22423 22.423 -0.00323361 -0.00930568 0.00607207 7.98915e-05 0.00165751 0.00433467
22424 22.424 -0.00323361 -0.00930128 0.00606767 7.98863e-05 0.00165746 0.00433032
22425 22.425 -0.00323361 -0.00929688 0.00606327 7.98812e-05 0.0016574 0.00432598
22426 22.426 -0.00323361 -0.00929248 0.00605887 7.9876e-05 0.00165735 0.00432165
22427 22.427 -0.00323361 -0.0092881 0.00605448 7.98709e-05 0.00165729 0.00431732
22428 22.428 -0.00323361 -0.00928372 0.0060501 7.98657e-05 0.00165724 0.004313
22429 22.429 -0.00323361 -0.00927934 0.00604573 7.98606e-05 0.00165718 0.00430869
22430 22.43 -0.00323361 -0.00927497 0.00604136 7.98554e-05 0.00165713 0.00430438
22431 22.431 -0.00323361 -0.00927061 0.006037 7.98503e-05 0.00165707 0.00430008
22432 22.432 -0.00323361 -0.00926626 0.00603265 7.98451e-05 0.00165702 0.00429578
22433 22.433 -0.00323361 -0.00926191 0.0060283 7.984e-05 0.00165696 0.0042915
22434 22.434 -0.00323361 -0.00925757 0.00602396 7.98349e-05 0.00165691 0.00428721
22435 22.435 -0.00323361 -0.00925324 0.00601962 7.98297e-05 0.00165685 0.00428294
22436 22.436 -0.00323362 -0.00924891 0.0060153 7.98246e-05 0.0016568 0.00427867
22437 22.437 -0.00323362 -0.00924459 0.00601097 7.98195e-05 0.00165674 0.00427441
22438 22.438 -0.00323362 -0.00924028 0.00600666 7.98143e-05 0.00165669 0.00427016
22439 22.439 -0.00323362 -0.00923597 0.00600235 7.98092e-05 0.00165664 0.00426591
22440 22.44 -0.00323362 -0.00923167 0.00599805 7.98041e-05 0.00165658 0.00426167
22441 22.441 -0.00323362 -0.00922737 0.00599376 7.9799e-05 0.00165653 0.00425743
22442 22.442 -0.00323362 -0.00922308 0.00598947 7.97938e-05 0.00165647 0.0042532
22443 22.443 -0.00323362 -0.0092188 0.00598518 7.97887e-05 0.00165642 0.00424898
22444 22.444 -0.00323362 -0.00921453 0.00598091 7.97836e-05 0.00165636 0.00424476
22445 22.445 -0.00323362 -0.00921026 0.00597664 7.97785e-05 0.00165631 0.00424055
22446 22.446 -0.00323362 -0.009206 0.00597238 7.97734e-05 0.00165625 0.00423635
22447 22.447 -0.00323362 -0.00920174 0.00596812 7.97683e-05 0.0016562 0.00423215
22448 22.448 -0.00323362 -0.00919749 0.00596387 7.97631e-05 0.00165614 0.00422796
22449 22.449 -0.00323362 -0.00919325 0.00595963 7.9758e-05 0.00165609 0.00422378
22450 22.45 -0.00323362 -0.00918901 0.00595539 7.97529e-05 0.00165603 0.0042196
22451 22.451 -0.00323362 -0.00918478 0.00595116 7.97478e-05 0.00165598 0.00421543
22452 22.452 -0.00323362 -0.00918056 0.00594693 7.97427e-05 0.00165593 0.00421127
22453 22.453 -0.00323362 -0.00917634 0.00594272 7.97376e-05 0.00165587 0.00420711
22454 22.454 -0.00323362 -0.00917213 0.0059385 7.97325e-05 0.00165582 0.00420295
22455 22.455 -0.00323362 -0.00916792 0.0059343 7.97274e-05 0.00165576 0.00419881
22456 22.456 -0.00323362 -0.00916372 0.0059301 7.97223e-05 0.00165571 0.00419467
22457 22.457 -0.00323362 -0.00915953 0.00592591 7.97172e-05 0.00165565 0.00419053
22458 22.458 -0.00323362 -0.00915534 0.00592172 7.97121e-05 0.0016556 0.00418641
22459 22.459 -0.00323363 -0.00915116 0.00591754 7.97071e-05 0.00165554 0.00418229
22460 22.46 -0.00323363 -0.00914699 0.00591336 7.9702e-05 0.00165549 0.00417817
22461 22.461 -0.00323363 -0.00914282 0.0059092 7.96969e-05 0.00165544 0.00417406
22462 22.462 -0.00323363 -0.00913866 0.00590503 7.96918e-05 0.00165538 0.00416996
22463 22.463 -0.00323363 -0.0091345 0.00590088 7.96867e-05 0.00165533 0.00416586
22464 22.464 -0.00323363 -0.00913035 0.00589673 7.96816e-05 0.00165527 0.00416177
22465 22.465 -0.00323363 -0.00912621 0.00589258 7.96766e-05 0.00165522 0.00415769
22466 22.466 -0.00323363 -0.00912207 0.00588845 7.96715e-05 0.00165516 0.00415361
22467 22.467 -0.00323363 -0.00911794 0.00588432 7.96664e-05 0.00165511 0.00414954
22468 22.468 -0.00323363 -0.00911382 0.00588019 7.96613e-05 0.00165505 0.00414547
22469 22.469 -0.00323363 -0.0091097 0.00587607 7.96563e-05 0.001655 0.00414142
22470 22.47 -0.00323363 -0.00910559 0.00587196 7.96512e-05 0.00165495 0.00413736
22471 22.471 -0.00323363 -0.00910148 0.00586785 7.96461e-05 0.00165489 0.00413331
22472 22.472 -0.00323363 -0.00909738 0.00586375 7.96411e-05 0.00165484 0.00412927
22473 22.473 -0.00323363 -0.00909329 0.00585966 7.9636e-05 0.00165478 0.00412524
22474 22.474 -0.00323363 -0.0090892 0.00585557 7.96309e-05 0.00165473 0.00412121
22475 22.475 -0.00323363 -0.00908511 0.00585148 7.96259e-05 0.00165467 0.00411718
22476 22.476 -0.00323363 -0.00908104 0.00584741 7.96208e-05 0.00165462 0.00411317
22477 22.477 -0.00323363 -0.00907697 0.00584334 7.96158e-05 0.00165456 0.00410916
22478 22.478 -0.00323363 -0.0090729 0.00583927 7.96107e-05 0.00165451 0.00410515
22479 22.479 -0.00323363 -0.00906884 0.00583521 7.96057e-05 0.00165446 0.00410115
22480 22.48 -0.00323363 -0.00906479 0.00583116 7.96006e-05 0.0016544 0.00409716
22481 22.481 -0.00323363 -0.00906075 0.00582711 7.95956e-05 0.00165435 0.00409317
22482 22.482 -0.00323363 -0.0090567 0.00582307 7.95905e-05 0.00165429 0.00408919
22483 22.483 -0.00323363 -0.00905267 0.00581904 7.95855e-05 0.00165424 0.00408521
22484 22.484 -0.00323363 -0.00904864 0.00581501 7.95804e-05 0.00165418 0.00408124
22485 22.485 -0.00323363 -0.00904462 0.00581098 7.95754e-05 0.00165413 0.00407728
22486 22.486 -0.00323364 -0.0090406 0.00580697 7.95704e-05 0.00165407 0.00407332
22487 22.487 -0.00323364 -0.00903659 0.00580295 7.95653e-05 0.00165402 0.00406937
22488 22.488 -0.00323364 -0.00903258 0.00579895 7.95603e-05 0.00165397 0.00406542
22489 22.489 -0.00323364 -0.00902858 0.00579495 7.95553e-05 0.00165391 0.00406148
22490 22.49 -0.00323364 -0.00902459 0.00579095 7.95502e-05 0.00165386 0.00405755
22491 22.491 -0.00323364 -0.0090206 0.00578696 7.95452e-05 0.0016538 0.00405362
22492 22.492 -0.00323364 -0.00901662 0.00578298 7.95402e-05 0.00165375 0.00404969
22493 22.493 -0.00323364 -0.00901264 0.00577901 7.95352e-05 0.00165369 0.00404578
22494 22.494 -0.00323364 -0.00900867 0.00577503 7.95301e-05 0.00165364 0.00404186
22495 22.495 -0.00323364 -0.00900471 0.00577107 7.95251e-05 0.00165359 0.00403796
22496 22.496 -0.00323364 -0.00900075 0.00576711 7.95201e-05 0.00165353 0.00403406
22497 22.497 -0.00323364 -0.00899679 0.00576316 7.95151e-05 0.00165348 0.00403016
22498 22.498 -0.00323364 -0.00899285 0.00575921 7.95101e-05 0.00165342 0.00402627
22499 22.499 -0.00323364 -0.0089889 0.00575526 7.95051e-05 0.00165337 0.00402239
22500 22.5 -0.00323364 -0.00898497 0.00575133 7.95e-05 0.00165331 0.00401851
22501 22.501 -0.00323364 -0.00898104 0.0057474 7.9495e-05 0.00165326 0.00401464
22502 22.502 -0.00323364 -0.00897711 0.00574347 7.949e-05 0.00165321 0.00401077
22503 22.503 -0.00323364 -0.00897319 0.00573955 7.9485e-05 0.00165315 0.00400691
22504 22.504 -0.00323364 -0.00896928 0.00573564 7.948e-05 0.0016531 0.00400306
22505 22.505 -0.00323364 -0.00896537 0.00573173 7.9475e-05 0.00165304 0.00399921
22506 22.506 -0.00323364 -0.00896147 0.00572782 7.947e-05 0.00165299 0.00399537
22507 22.507 -0.00323364 -0.00895757 0.00572393 7.9465e-05 0.00165294 0.00399153
22508 22.508 -0.00323364 -0.00895368 0.00572004 7.946e-05 0.00165288 0.00398769
22509 22.509 -0.00323364 -0.00894979 0.00571615 7.9455e-05 0.00165283 0.00398387
22510 22.51 -0.00323364 -0.00894591 0.00571227 7.945e-05 0.00165277 0.00398005
22511 22.511 -0.00323364 -0.00894204 0.00570839 7.94451e-05 0.00165272 0.00397623
22512 22.512 -0.00323364 -0.00893817 0.00570452 7.94401e-05 0.00165266 0.00397242
22513 22.513 -0.00323364 -0.0089343 0.00570066 7.94351e-05 0.00165261 0.00396861
22514 22.514 -0.00323364 -0.00893045 0.0056968 7.94301e-05 0.00165256 0.00396481
22515 22.515 -0.00323365 -0.00892659 0.00569295 7.94251e-05 0.0016525 0.00396102
22516 22.516 -0.00323365 -0.00892275 0.0056891 7.94201e-05 0.00165245 0.00395723
22517 22.517 -0.00323365 -0.0089189 0.00568526 7.94152e-05 0.00165239 0.00395345
22518 22.518 -0.00323365 -0.00891507 0.00568142 7.94102e-05 0.00165234 0.00394967
22519 22.519 -0.00323365 -0.00891124 0.00567759 7.94052e-05 0.00165229 0.0039459
22520 22.52 -0.00323365 -0.00890741 0.00567376 7.94002e-05 0.00165223 0.00394213
22521 22.521 -0.00323365 -0.00890359 0.00566994 7.93953e-05 0.00165218 0.00393837
22522 22.522 -0.00323365 -0.00889978 0.00566613 7.93903e-05 0.00165212 0.00393462
22523 22.523 -0.00323365 -0.00889597 0.00566232 7.93853e-05 0.00165207 0.00393087
22524 22.524 -0.00323365 -0.00889216 0.00565852 7.93804e-05 0.00165201 0.00392712
22525 22.525 -0.00323365 -0.00888836 0.00565472 7.93754e-05 0.00165196 0.00392338
22526 22.526 -0.00323365 -0.00888457 0.00565092 7.93704e-05 0.00165191 0.00391965
22527 22.527 -0.00323365 -0.00888078 0.00564713 7.93655e-05 0.00165185 0.00391592
22528 22.528 -0.00323365 -0.008877 0.00564335 7.93605e-05 0.0016518 0.00391219
22529 22.529 -0.00323365 -0.00887322 0.00563957 7.93556e-05 0.00165174 0.00390848
22530 22.53 -0.00323365 -0.00886945 0.0056358 7.93506e-05 0.00165169 0.00390476
22531 22.531 -0.00323365 -0.00886569 0.00563204 7.93457e-05 0.00165164 0.00390105
22532 22.532 -0.00323365 -0.00886192 0.00562827 7.93407e-05 0.00165158 0.00389735
22533 22.533 -0.00323365 -0.00885817 0.00562452 7.93358e-05 0.00165153 0.00389365
22534 22.534 -0.00323365 -0.00885442 0.00562077 7.93308e-05 0.00165147 0.00388996
22535 22.535 -0.00323365 -0.00885067 0.00561702 7.93259e-05 0.00165142 0.00388628
22536 22.536 -0.00323365 -0.00884693 0.00561328 7.93209e-05 0.00165137 0.00388259
22537 22.537 -0.00323365 -0.0088432 0.00560955 7.9316e-05 0.00165131 0.00387892
22538 22.538 -0.00323365 -0.00883947 0.00560582 7.93111e-05 0.00165126 0.00387525
22539 22.539 -0.00323365 -0.00883574 0.00560209 7.93061e-05 0.0016512 0.00387158
22540 22.54 -0.00323365 -0.00883202 0.00559837 7.93012e-05 0.00165115 0.00386792
22541 22.541 -0.00323365 -0.00882831 0.00559466 7.92963e-05 0.0016511 0.00386427
22542 22.542 -0.00323365 -0.0088246 0.00559095 7.92913e-05 0.00165104 0.00386062
22543 22.543 -0.00323365 -0.0088209 0.00558724 7.92864e-05 0.00165099 0.00385697
22544 22.544 -0.00323365 -0.0088172 0.00558355 7.92815e-05 0.00165093 0.00385333
22545 22.545 -0.00323365 -0.00881351 0.00557985 7.92765e-05 0.00165088 0.0038497
22546 22.546 -0.00323365 -0.00880982 0.00557616 7.92716e-05 0.00165083 0.00384607
22547 22.547 -0.00323365 -0.00880613 0.00557248 7.92667e-05 0.00165077 0.00384244
22548 22.548 -0.00323365 -0.00880246 0.0055688 7.92618e-05 0.00165072 0.00383882
22549 22.549 -0.00323366 -0.00879878 0.00556513 7.92569e-05 0.00165066 0.00383521
22550 22.55 -0.00323366 -0.00879512 0.00556146 7.9252e-05 0.00165061 0.0038316
22551 22.551 -0.00323366 -0.00879145 0.0055578 7.9247e-05 0.00165056 0.00382799
22552 22.552 -0.00323366 -0.0087878 0.00555414 7.92421e-05 0.0016505 0.0038244
22553 22.553 -0.00323366 -0.00878414 0.00555049 7.92372e-05 0.00165045 0.0038208
22554 22.554 -0.00323366 -0.0087805 0.00554684 7.92323e-05 0.00165039 0.00381721
22555 22.555 -0.00323366 -0.00877685 0.0055432 7.92274e-05 0.00165034 0.00381363
22556 22.556 -0.00323366 -0.00877322 0.00553956 7.92225e-05 0.00165029 0.00381005
22557 22.557 -0.00323366 -0.00876958 0.00553593 7.92176e-05 0.00165023 0.00380648
22558 22.558 -0.00323366 -0.00876596 0.0055323 7.92127e-05 0.00165018 0.00380291
22559 22.559 -0.00323366 -0.00876233 0.00552868 7.92078e-05 0.00165012 0.00379934
22560 22.56 -0.00323366 -0.00875872 0.00552506 7.92029e-05 0.00165007 0.00379578
22561 22.561 -0.00323366 -0.0087551 0.00552145 7.9198e-05 0.00165002 0.00379223
22562 22.562 -0.00323366 -0.0087515 0.00551784 7.91931e-05 0.00164996 0.00378868
22563 22.563 -0.00323366 -0.00874789 0.00551424 7.91882e-05 0.00164991 0.00378514
22564 22.564 -0.00323366 -0.0087443 0.00551064 7.91833e-05 0.00164986 0.0037816
22565 22.565 -0.00323366 -0.0087407 0.00550704 7.91785e-05 0.0016498 0.00377806
22566 22.566 -0.00323366 -0.00873712 0.00550346 7.91736e-05 0.00164975 0.00377454
22567 22.567 -0.00323366 -0.00873353 0.00549987 7.91687e-05 0.00164969 0.00377101
22568 22.568 -0.00323366 -0.00872996 0.0054963 7.91638e-05 0.00164964 0.00376749
22569 22.569 -0.00323366 -0.00872638 0.00549272 7.91589e-05 0.00164959 0.00376398
22570 22.57 -0.00323366 -0.00872281 0.00548915 7.91541e-05 0.00164953 0.00376047
22571 22.571 -0.00323366 -0.00871925 0.00548559 7.91492e-05 0.00164948 0.00375696
22572 22.572 -0.00323366 -0.00871569 0.00548203 7.91443e-05 0.00164942 0.00375346
22573 22.573 -0.00323366 -0.00871214 0.00547848 7.91394e-05 0.00164937 0.00374997
22574 22.574 -0.00323366 -0.00870859 0.00547493 7.91346e-05 0.00164932 0.00374648
22575 22.575 -0.00323366 -0.00870505 0.00547139 7.91297e-05 0.00164926 0.00374299
22576 22.576 -0.00323366 -0.00870151 0.00546785 7.91248e-05 0.00164921 0.00373951
22577 22.577 -0.00323366 -0.00869797 0.00546431 7.912e-05 0.00164916 0.00373604
22578 22.578 -0.00323366 -0.00869444 0.00546078 7.91151e-05 0.0016491 0.00373256
22579 22.579 -0.00323366 -0.00869092 0.00545726 7.91102e-05 0.00164905 0.0037291
22580 22.58 -0.00323366 -0.0086874 0.00545374 7.91054e-05 0.00164899 0.00372564
22581 22.581 -0.00323366 -0.00868388 0.00545022 7.91005e-05 0.00164894 0.00372218
22582 22.582 -0.00323366 -0.00868037 0.00544671 7.90957e-05 0.00164889 0.00371873
22583 22.583 -0.00323366 -0.00867687 0.00544321 7.90908e-05 0.00164883 0.00371528
22584 22.584 -0.00323366 -0.00867337 0.0054397 7.9086e-05 0.00164878 0.00371184
22585 22.585 -0.00323366 -0.00866987 0.00543621 7.90811e-05 0.00164873 0.0037084
22586 22.586 -0.00323366 -0.00866638 0.00543272 7.90763e-05 0.00164867 0.00370497
22587 22.587 -0.00323366 -0.00866289 0.00542923 7.90714e-05 0.00164862 0.00370154
22588 22.588 -0.00323366 -0.00865941 0.00542575 7.90666e-05 0.00164856 0.00369812
22589 22.589 -0.00323367 -0.00865594 0.00542227 7.90617e-05 0.00164851 0.0036947
22590 22.59 -0.00323367 -0.00865246 0.0054188 7.90569e-05 0.00164846 0.00369128
22591 22.591 -0.00323367 -0.00864899 0.00541533 7.90521e-05 0.0016484 0.00368787
22592 22.592 -0.00323367 -0.00864553 0.00541187 7.90472e-05 0.00164835 0.00368447
22593 22.593 -0.00323367 -0.00864207 0.00540841 7.90424e-05 0.0016483 0.00368107
22594 22.594 -0.00323367 -0.00863862 0.00540495 7.90376e-05 0.00164824 0.00367767
22595 22.595 -0.00323367 -0.00863517 0.0054015 7.90327e-05 0.00164819 0.00367428
22596 22.596 -0.00323367 -0.00863173 0.00539806 7.90279e-05 0.00164814 0.0036709
22597 22.597 -0.00323367 -0.00862829 0.00539462 7.90231e-05 0.00164808 0.00366751
22598 22.598 -0.00323367 -0.00862485 0.00539118 7.90182e-05 0.00164803 0.00366414
22599 22.599 -0.00323367 -0.00862142 0.00538775 7.90134e-05 0.00164797 0.00366076
22600 22.6 -0.00323367 -0.00861799 0.00538433 7.90086e-05 0.00164792 0.0036574
22601 22.601 -0.00323367 -0.00861457 0.0053809 7.90038e-05 0.00164787 0.00365403
22602 22.602 -0.00323367 -0.00861115 0.00537749 7.8999e-05 0.00164781 0.00365067
22603 22.603 -0.00323367 -0.00860774 0.00537407 7.89942e-05 0.00164776 0.00364732
22604 22.604 -0.00323367 -0.00860433 0.00537067 7.89893e-05 0.00164771 0.00364397
22605 22.605 -0.00323367 -0.00860093 0.00536726 7.89845e-05 0.00164765 0.00364062
22606 22.606 -0.00323367 -0.00859753 0.00536386 7.89797e-05 0.0016476 0.00363728
22607 22.607 -0.00323367 -0.00859414 0.00536047 7.89749e-05 0.00164755 0.00363395
22608 22.608 -0.00323367 -0.00859075 0.00535708 7.89701e-05 0.00164749 0.00363062
22609 22.609 -0.00323367 -0.00858736 0.00535369 7.89653e-05 0.00164744 0.00362729
22610 22.61 -0.00323367 -0.00858398 0.00535031 7.89605e-05 0.00164738 0.00362397
22611 22.611 -0.00323367 -0.00858061 0.00534694 7.89557e-05 0.00164733 0.00362065
22612 22.612 -0.00323367 -0.00857723 0.00534356 7.89509e-05 0.00164728 0.00361733
22613 22.613 -0.00323367 -0.00857387 0.0053402 7.89461e-05 0.00164722 0.00361402
22614 22.614 -0.00323367 -0.0085705 0.00533683 7.89413e-05 0.00164717 0.00361072
22615 22.615 -0.00323367 -0.00856714 0.00533347 7.89365e-05 0.00164712 0.00360742
22616 22.616 -0.00323367 -0.00856379 0.00533012 7.89317e-05 0.00164706 0.00360412
22617 22.617 -0.00323367 -0.00856044 0.00532677 7.89269e-05 0.00164701 0.00360083
22618 22.618 -0.00323367 -0.0085571 0.00532342 7.89221e-05 0.00164696 0.00359755
22619 22.619 -0.00323367 -0.00855375 0.00532008 7.89174e-05 0.0016469 0.00359426
22620 22.62 -0.00323367 -0.00855042 0.00531675 7.89126e-05 0.00164685 0.00359098
22621 22.621 -0.00323367 -0.00854709 0.00531341 7.89078e-05 0.0016468 0.00358771
22622 22.622 -0.00323367 -0.00854376 0.00531009 7.8903e-05 0.00164674 0.00358444
22623 22.623 -0.00323367 -0.00854044 0.00530676 7.88982e-05 0.00164669 0.00358118
22624 22.624 -0.00323367 -0.00853712 0.00530344 7.88935e-05 0.00164664 0.00357792
22625 22.625 -0.00323367 -0.0085338 0.00530013 7.88887e-05 0.00164658 0.00357466
22626 22.626 -0.00323367 -0.00853049 0.00529682 7.88839e-05 0.00164653 0.00357141
22627 22.627 -0.00323367 -0.00852719 0.00529351 7.88791e-05 0.00164648 0.00356816
22628 22.628 -0.00323367 -0.00852389 0.00529021 7.88744e-05 0.00164642 0.00356492
22629 22.629 -0.00323367 -0.00852059 0.00528691 7.88696e-05 0.00164637 0.00356168
22630 22.63 -0.00323367 -0.0085173 0.00528362 7.88648e-05 0.00164631 0.00355844
22631 22.631 -0.00323367 -0.00851401 0.00528033 7.88601e-05 0.00164626 0.00355521
22632 22.632 -0.00323367 -0.00851072 0.00527705 7.88553e-05 0.00164621 0.00355199
22633 22.633 -0.00323367 -0.00850744 0.00527377 7.88505e-05 0.00164615 0.00354876
22634 22.634 -0.00323367 -0.00850417 0.00527049 7.88458e-05 0.0016461 0.00354555
22635 22.635 -0.00323367 -0.0085009 0.00526722 7.8841e-05 0.00164605 0.00354233
22636 22.636 -0.00323368 -0.00849763 0.00526395 7.88363e-05 0.00164599 0.00353912
22637 22.637 -0.00323368 -0.00849437 0.00526069 7.88315e-05 0.00164594 0.00353592
22638 22.638 -0.00323368 -0.00849111 0.00525743 7.88268e-05 0.00164589 0.00353272
22639 22.639 -0.00323368 -0.00848785 0.00525418 7.8822e-05 0.00164583 0.00352952
22640 22.64 -0.00323368 -0.0084846 0.00525093 7.88173e-05 0.00164578 0.00352633
22641 22.641 -0.00323368 -0.00848136 0.00524768 7.88125e-05 0.00164573 0.00352314
22642 22.642 -0.00323368 -0.00847812 0.00524444 7.88078e-05 0.00164567 0.00351996
22643 22.643 -0.00323368 -0.00847488 0.0052412 7.8803e-05 0.00164562 0.00351678
